conta;valor;descricao
89;242,72;Wugelaenuqy
36;984,42;Laemaru
3;577,15;SHawipu
84;75,71;SHaelishatu
96;384,00;Lygylae
70;673,23;Solymokeraju
49;924,75;SHaefyzhuzhirecy
10;151,90;Kejikaera
33;801,92;Xipesyridarae
16;485,38;Qetyfyshake
82;502,69;Semevyshy
12;700,32;SHamovozhujiwe
28;190,09;Niqydevuqi
83;744,86;Fezhysha
94;31,10;Haelesovuwyboxu
42;15,22;Bopaexo
76;861,51;Beqolocu
50;168,28;Lyxujytose
28;304,85;Xoshysaro
51;230,95;Vyqysu
45;227,98;Fuhaeshyke
75;976,28;SHekiko
45;599,87;Qacyrae
17;675,68;Rogakomice
83;782,87;Waegaedojusae
67;954,26;Lubywiqo
89;466,43;Mulylegodywa
37;485,73;Gaegecaegymamajae
40;520,81;Bilaecaegytepe
46;519,69;Gypylociqo
82;483,12;Rivaehovu
12;605,19;Kuriweqami
87;528,16;Paetypohamutae
12;111,33;Ryruli
38;915,98;Lojuqymaeqo
1;471,08;Gaeshykae
26;189,00;Qowaely
30;379,61;Hebaemeshodi
75;964,62;SHofufyzheku
33;410,08;Dokivupafi
76;911,40;Xaqekowovo
34;177,17;Hogyta
87;295,93;Julesucyzhi
58;977,06;SHyhyde
43;147,02;Gecitae
99;958,95;Lixepapy
7;277,54;Fubedyshaesho
10;966,38;Qebucaefo
63;812,88;Cenyce
78;336,89;SHyfivumahewe
10;85,52;ZHaqaepolivaegaefo
61;874,15;Lixefajydu
65;860,52;Fezhaedaqazhufike
55;167,94;Vabyge
21;346,43;Bygeha
63;871,94;Nogele
22;712,13;Gotowosytuci
17;511,12;Jaefaefozhyzhajushy
31;229,64;Xyshidovunupate
35;791,66;Dibalebe
93;306,94;Qebybujufa
94;417,46;ZHiponesholojae
8;45,05;Laezhyshy
98;62,46;Femumegynotaepe
54;419,23;Kushaeri
6;211,91;ZHoqugigaedita
65;5,14;Jacaetelu
26;737,28;Pamitidilawuse
23;558,16;Daelaexewy
90;387,51;Lykufixujonyshy
34;618,89;Lozhikipaefelae
62;800,76;Hyjoxesufiji
15;4,29;Beteko
25;168,73;Pekelaesefulo
14;265,64;Jaekosygefae
91;939,27;Laegemo
83;684,55;Lusani
10;781,01;Mehuga
12;339,20;Daeliruxy
14;848,05;Qoraeveqimoshenu
33;320,32;Lasiky
76;917,57;Cizhapocyby
28;945,74;Qewataqaniveny
98;338,04;Hiwizhasae
84;532,43;SHyqudi
22;162,73;Naedahecawy
19;434,37;Cetyjo
79;461,76;Gaxynevae
95;740,11;Pomyxipaeshae
80;560,09;Wuryxabi
54;889,83;Xaemurunulepu
46;896,69;Lalifyla
98;807,76;Kojelaelulohovae
63;157,97;Laevobae
53;54,44;Qejashirynu
32;952,61;Naetemaemyfaky
10;439,65;ZHesysocasae
15;11,77;SHyqefyse
21;204,74;Kogunyjeli
21;8,77;Velashipy
31;907,15;Vexisho
36;963,49;Jaefypubexi
5;843,94;Hugoqipixipu
11;512,26;Qehiboro
8;199,18;Woteshequkedae
36;463,80;Nupiti
50;584,30;Caefisu
97;185,61;Qozhuduxysholylu
66;969,18;Laeboli
39;731,35;Cilimeqotu
55;505,00;Nanale
67;987,26;Paefovoluruseci
73;485,10;Derotygapoce
9;346,62;SHyweka
82;467,84;Gexefyca
63;766,57;Rywicaeshi
59;509,69;Doxaefyco
51;411,35;Fuxusy
39;367,85;SHejozhy
74;737,44;Xidemy
91;351,24;Lekoqae
75;941,65;Hiqacovedaelashi
4;428,65;Dudyrae
48;887,60;Lyzhapysaezhyselo
54;895,01;Hakewe
21;499,08;Curerikeju
42;934,64;Gumoruqa
98;156,17;Juryhu
70;847,98;Mapylo
2;58,52;Lyluva
48;750,27;Cepaehusae
83;142,07;Fidaeqigaegideku
40;642,24;Liwypywaewuzha
50;832,95;ZHigydolimofaefa
8;718,80;Lujyqo
39;504,16;Veqaeda
88;78,95;Leqicodosi
51;946,63;ZHosashae
28;39,97;Kigoke
48;887,46;Xaluzhuhigaxo
84;329,23;Xemawydavu
83;332,54;SHujojawomurany
58;433,94;Rulobefucoxy
94;992,44;Jobupane
64;97,24;Tohaqi
89;216,76;Sapicobekoveri
9;416,26;Rexashacaehi
95;351,25;Curijymobany
82;729,58;Nakykefaekibyra
46;489,86;Gukoravylareri
82;724,76;ZHyrapony
90;165,97;ZHaepalaetexa
82;860,27;Jaesixakae
3;705,66;Rilexae
68;984,20;ZHazhefaquqiwafa
94;492,33;Qoluji
30;483,04;Vizhofo
32;635,40;Hobudaeta
12;495,67;Texofaepaeraemaery
16;541,47;Cejyfoqyshae
14;847,58;Rozhywixi
21;308,66;Paesynu
44;371,52;Ridomyty
27;102,96;Gilesheshonuxy
24;173,24;Nyxyjelatobo
83;707,75;Vozhaginesefo
35;788,03;Mabimecynepiqae
46;627,99;Jajysaeka
52;147,66;Hetositejepa
6;758,16;Somulanu
52;964,33;Meshubo
44;873,93;Nybinodipi
73;962,37;Bopishuhite
56;111,62;SHomopi
59;541,47;Vuxetodome
75;314,82;Xijilaverigu
92;533,80;Hizhaehiju
14;856,26;Nepynae
51;703,61;Sivohigishy
33;609,66;Nylaejakyqe
82;525,85;Kizhytu
39;730,43;Hiledyny
47;3,42;Pataetaebae
39;465,78;Jigamaemyho
15;868,97;Tukypy
89;876,63;Baelorofesi
4;215,93;Bowurycy
68;912,33;ZHarisutiheshaeci
24;860,41;Sedovybo
78;732,15;Pacylaeqefu
98;792,01;Lodaetaetyvymi
67;535,25;Qaefozhomyko
54;618,71;Byshizhytica
94;634,53;Cudyruxaepara
66;989,36;Gymisezhe
75;307,40;Hofobysa
56;378,36;Cenemi
18;838,38;Lopaelicu
59;384,47;Maepeshaekibo
24;9,40;Nuvise
89;625,68;Wyfogysaeqo
33;256,28;Hasixu
46;387,33;ZHilihejae
54;612,88;Gygoquwe
25;393,06;ZHaevoraefuvaepady
22;794,60;Wywaedazhi
63;151,96;Qaepiwa
51;0,20;Lyhymegawebaepu
2;722,95;Qaehaenametu
73;663,24;Nehahy
35;556,05;Haenolevejaegae
46;946,62;Jofubolalorinu
78;10,32;Nefonumewimi
19;166,41;Vyhevae
21;944,80;Vodudaexuhogoxae
28;749,57;Bixahaedeba
72;177,55;ZHetavydomofaja
19;819,25;Luhecaeliku
5;705,21;Lashibyhyweky
14;545,11;Tuzhonoshugajaeda
40;644,63;Jewywamosae
70;414,21;Madojae
40;771,35;Naedodufagae
39;197,44;Laeqaezhywokelae
6;246,03;Focororatobaeca
58;259,65;Hukupukozho
87;228,66;Faefyvynytezhupu
64;722,92;ZHelinozharae
65;670,25;Bemotewuxi
90;380,47;Jilagyja
19;102,97;Saezholuby
29;770,78;ZHiryzhipulenehi
77;181,49;Kojiqavy
37;747,92;Waepoqexokaede
27;674,44;ZHelori
13;384,95;Pehyshyno
15;530,58;ZHoviqikypaena
65;91,71;Gefocaepylu
83;295,71;Wajaexo
67;30,90;Tobunaetihefaevae
60;31,05;Xelitetowysidu
38;969,66;Teselutyhuvudo
32;413,77;Visholesuqu
43;328,88;SHaeqelodae
74;550,88;Haexulolipusysae
68;198,68;Feqotovu
59;3,13;Nuqakaepekogaeho
44;54,70;Xumixywa
22;216,96;Mawutaexuxofabae
68;93,07;Hufybivycyni
84;142,04;Faepafuzherijulo
85;901,27;Lakufogaegy
17;104,23;SHuvaryzhofusymi
86;509,66;Jiligo
56;880,21;Kazhywushulaqe
58;434,39;Muxahashuhowi
62;508,25;Xaxehu
34;272,38;Dyqakaedozhune
52;845,97;Qagaemewaenitae
33;872,38;Bipijixypo
76;877,55;Verejo
18;286,47;Wihupaeqyqu
21;600,16;Sasotu
68;766,83;Xinaegalo
53;97,42;Kugozho
17;60,41;Gugujilevaero
54;792,59;Kirolenu
89;118,68;Fushywali
57;981,33;Jycoliga
89;183,27;Bycymilaefeku
49;80,15;ZHataecy
25;408,52;Miluculura
42;163,61;Babafushozhyme
16;959,22;Hagimewygovane
80;844,94;Maedoxaekeko
58;459,06;Laevaedaesusi
63;693,18;Suvugibela
12;229,02;Kisewy
86;361,49;Tyqaebeqynaexaegi
66;323,40;Fobuqivihi
7;593,45;Kowaewuqixe
71;189,72;Gyhenaeso
77;284,42;Doliniwy
52;588,90;Naduxeruvaewuco
30;762,63;Xeryso
54;218,19;Kulyjyrurae
1;395,12;ZHevushyfyzhaerupe
65;453,81;SHaesehadu
61;501,39;Mosywylofo
36;425,26;Raefejae
25;832,61;Wegylidulalomi
99;120,58;Bokumae
32;51,39;Mafaezhaexae
32;755,49;Decalubo
71;304,38;Nohalajaedae
82;522,26;Jesezhiqufypu
5;564,29;Jepapy
61;897,92;Lowaejify
47;570,54;Muhohysho
40;248,93;Wafaelo
1;718,38;Dywavaezhamezhy
41;267,92;Xifuhezhawo
79;944,38;Baetesalutae
61;232,07;SHuqihikirae
64;34,39;Kulyzhifufilu
97;772,10;Satasutoqecy
96;569,51;Godylonaeqigaeshe
78;468,60;Lozhycolo
66;914,03;Lozheqo
49;259,93;Vaegapesixariwae
35;945,99;Kilejuwygae
50;997,13;ZHinataemyposole
16;177,18;Hudukaezhitoco
65;140,80;Xaehorae
27;30,31;ZHulupaeshemoti
87;542,90;Qoxasheleqoto
73;613,02;ZHehoge
66;62,28;Kykaefomaxehae
60;837,50;Bilucyruleraeto
30;727,88;Xaesumasho
4;547,05;Ledevude
93;141,16;Ketaecofy
13;553,02;Nihiqina
65;521,26;Hobomozhuhepae
76;951,52;ZHebolyky
49;113,74;Livyxaduxa
22;910,09;Hylamefucokemo
56;321,18;Faewelygyzhae
73;104,26;Vivacaryla
53;163,09;Rifibycu
11;190,75;Gaeridyfupaegu
99;834,92;Kafaeshavuwunady
15;598,13;Lotaelycytulege
25;723,95;Jenulula
53;965,87;Comiry
92;592,97;SHoretu
62;239,96;Xomolo
22;86,58;Waepaegygagy
99;836,25;Lijihaekuny
38;682,14;Baexotote
1;543,18;Kifajuzhocu
51;379,56;Lafyhaemo
68;524,32;Povydoforycuwu
88;335,48;Locusajewa
55;391,78;Gemalewo
16;119,47;ZHyporakaewity
61;405,50;Ditosadiqofe
40;345,56;Pohekybuwo
21;306,44;Taezhaepiwyfynasae
8;903,33;Linelahekaxi
35;205,04;SHaekifu
41;17,16;Gexaqylopuxa
71;3,78;Qinipurodo
14;211,59;Decuha
8;523,38;Hurosirodaejeshu
12;480,55;Jaqytimae
49;657,24;Nyzhehogynece
22;180,43;Lucyca
33;462,90;Soxaemumaevuxa
49;249,69;Nugapeby
42;481,71;Wizhiweshaedowae
18;196,21;Mosuvylashebae
20;229,05;Xeweju
97;474,28;Nivafosygily
91;868,92;Linoshehinote
63;181,53;Dycasolaena
88;536,60;Wexyzhafyshishota
50;107,02;Beluniwaebo
92;767,28;Byvaexi
65;934,47;SHykigykomesy
94;572,79;Baelaexeshae
80;730,19;Jivaxojili
76;597,22;ZHehyvivo
64;103,79;Mubaefawajaledae
35;115,00;Besizhulae
46;311,35;Caemolaepe
64;713,40;ZHashogamaqo
19;131,62;Qojibaeviroro
15;292,17;Holonodowefoni
17;821,19;Dyqaesygae
8;880,29;Mixykady
52;819,27;Xoxashaetodano
52;213,00;Sasorihyjaewaete
23;365,82;Memeshe
47;738,90;Qydevoshewosu
41;259,40;Jywyjufeqehu
1;583,41;Wubojipywoxoke
55;476,38;Mulapyvo
47;294,22;Kiwyrakaepy
99;615,47;Goqymaevyriraehi
42;113,78;Gazhafae
54;472,76;Dexakutu
92;385,20;Kaesaetolaboquji
99;277,46;SHaekymaebaerahi
15;304,45;Jaewiluly
53;647,63;Solejy
6;699,23;Tawequlaxae
67;331,20;SHaedalitynuhuqy
72;843,98;Xedegifufoxuce
2;971,75;Saebymucowae
12;743,06;Gaetymalipacaery
2;884,89;Sixegubi
11;191,10;Mituxagujydi
27;43,58;Qilaji
39;283,90;Fydebaesydu
91;21,31;Lemucaehaetulesa
31;485,00;Tamaebuzho
22;693,08;Litibaegafaepiqy
62;263,38;Simarykuvyme
92;534,10;Fyluxufy
16;229,07;Vafehae
61;755,35;Kygacaela
99;280,79;Buraexygaeho
90;766,91;Darelycicigae
88;13,19;Washebyvada
32;368,32;Safatala
13;558,99;Qamabibeluwepy
37;710,92;Xybucozhusypofi
32;176,86;Hobazhojawy
46;734,29;Wushaenody
31;467,66;Waevuwyfovy
70;550,66;SHaenexuweku
36;302,08;Baewamu
85;837,50;ZHytabumo
31;678,79;Colysutivaezhu
73;736,11;Lishumufozhabozhu
62;573,63;Liwexonaepy
69;15,02;Lacekijaeqekae
12;13,68;SHohinovicezhy
99;293,77;Nezhaekae
85;706,55;ZHixigepishilu
94;616,26;Tinaluvagymo
30;20,35;SHubaesacubiwojae
67;642,85;Hutyshaehaefoxy
82;134,91;Hashojolicexido
84;793,58;Kepyqa
2;40,79;Lytaxukeraegae
7;234,79;Veluhare
81;933,91;Kylunaelyjafoki
83;641,06;Baqegumemo
39;846,95;Reruwowo
3;873,03;Wacinixykezhi
75;22,67;Tygaeshykili
19;428,38;Naehaeqaesho
65;875,53;Muqagusuryti
12;858,17;Wuzhilonisoha
13;324,05;Hilolusi
9;553,96;Guzhaludoxy
94;566,77;Sydubaero
2;843,79;Jehiqaezhozhy
74;948,69;Gicyvude
81;847,99;Nydaeqiqo
75;849,57;Luqyrawa
36;72,64;SHowashihepola
59;971,61;Lyhymyqo
91;687,31;Dagibixa
97;84,37;Cocykosho
41;99,18;Qovevaepipo
4;280,48;Setivaelokory
8;53,60;Vaepodixy
39;972,96;Tafaecaepiheqo
78;409,48;Lyvaedotafi
66;568,46;Golagyvoji
3;797,13;Kytaelusho
17;943,69;Hilyjae
84;953,06;Wecaxo
18;559,51;Voshasylyfulyso
64;308,53;Hypesovewyxu
91;188,50;Nisatu
93;238,89;Cudydurugo
79;135,29;Coshinaqy
9;244,45;Raeshudizhofushyta
6;523,57;Xujybaxaebuzhu
51;964,97;Vofaeqipaegemaega
48;432,88;Virukybugidy
9;785,69;Pewusoxybu
15;1,56;Dalore
73;818,24;Baerypywudojavu
40;207,40;Kopysy
92;104,53;SHomusaekitalefy
4;54,95;Tufozhaenaboqe
74;319,02;Gajete
17;416,39;Rimoraebajuvu
66;772,11;Tohaeci
14;991,35;Mofalebuloqaebi
31;331,51;Xyculugyky
43;264,81;Vubuqitoco
38;547,63;Dexefe
23;518,83;Lytubaeveku
40;475,64;Qyhaery
70;192,54;Lunarehunaerae
84;881,07;Paqavihewimoge
95;668,96;Hokiqyshesegoru
33;613,59;Vahaeby
68;305,30;Gonelexaesasho
97;206,63;Luzhuqifapajopy
89;493,57;ZHijigaeshae
77;508,35;Qyshaemeqeto
98;336,50;Daepunae
61;794,66;Xyzhaesabokataese
56;422,98;Gulaehy
90;683,07;Kashapuvirofuli
73;215,84;Qozhesulaepe
79;551,57;Gydebaecishomi
83;299,37;Fygyku
83;212,22;Qemomyfaeshae
55;603,81;Pacupae
34;957,39;Gynovoneqe
41;773,53;Cytuxe
63;875,66;Losaesu
57;413,65;Dezhaewazhafo
79;212,49;Lyrasokewobae
86;767,23;ZHajivebu
48;82,83;Bozhacagiwi
59;432,65;Qaegileqihepawo
11;980,01;ZHatali
75;402,03;ZHytaxosaejaeru
10;883,96;Gedaelevehi
55;53,37;Rydexaninu
67;106,25;Catide
87;817,46;Nyxyshy
74;938,24;Nybanozhu
49;966,50;SHutaeqyjaekoxazhi
65;735,89;Cugemae
29;171,28;Homipuqaki
77;797,34;Fenywaqi
88;434,97;Lubonujaky
29;125,95;Dicehulizhu
83;115,52;Taduviry
43;349,71;Xynoryjily
41;153,00;Nikaege
28;755,11;Sorafypavisi
21;670,24;Barecoxuveta
23;942,27;Vaezhozhaecure
57;85,37;Caqodosha
46;957,43;Tevykulumadele
85;9,70;Faekarorae
81;222,32;Muvaqosesae
77;839,81;Baefegu
69;115,74;Boxiwedici
21;801,34;Waegaelakejaruso
59;663,01;SHyjeshelawoli
41;105,07;Kaebilaeto
45;772,36;Babaeshyre
21;612,56;Biqitykefa
41;850,33;Faesejodyshaqaly
59;193,91;Qiteteta
59;365,42;Mylaetaejashaja
15;154,23;Kaemixynapa
75;599,37;Qyxifohapyhowu
18;430,92;Kolyru
77;41,07;Lysora
89;681,14;Syrisydotuxu
75;986,85;Xugorasohe
3;6,09;Mafiqyjekae
15;385,01;Lylaehoshywygiro
40;786,36;Baerydi
2;831,79;Vylaekudeponego
24;812,52;Qemuguvy
90;414,49;Dowojyji
10;92,57;Pojykaeshubici
41;957,72;Buhelilusyru
86;465,84;SHecuci
56;576,43;Taewuqaexikaeganae
34;308,22;Pulaezhupa
8;45,04;Qupaege
18;37,15;Qecyfyri
88;664,65;Gaxilolaekubizha
74;347,87;Carowaegipy
70;119,49;Tuvosivazhofi
49;863,57;Vamege
23;706,87;Gisanagaemu
61;497,54;Veshaewekiwigyvae
80;971,52;Lacuzheluvo
5;574,90;Rugeruzhowo
67;781,53;Lorutaezhacoji
91;899,72;Bapaeciqewane
93;86,13;ZHaenijubi
4;691,72;Rumiwypivo
96;213,76;Raevepogy
76;982,67;SHypesaema
68;612,25;Vashoci
70;823,30;Xahoqirehaesae
22;327,68;Puwirysypi
41;504,39;Qarukae
21;779,43;Vozheshipazhashy
23;849,48;Gaekaelilae
61;737,61;Lyveduvaexuquko
37;189,26;Tysabuhe
50;512,75;ZHubugopaepylalae
24;323,33;Cofodoqaepa
1;912,11;Lahelegeshi
86;52,56;Laewelaenu
10;439,52;Maeqikyputaebuhe
89;382,49;Limymo
72;510,63;SHyshaeqaela
50;585,79;Dacaexute
42;230,93;ZHacycusebevaege
74;183,51;Dudaedykicomu
18;828,34;Napolopigywibi
41;929,57;Jexeny
73;853,39;Fumuvuwoni
22;461,82;ZHodaepyzho
41;597,48;Cusuhavaecaevae
47;93,25;Relafaefuseci
55;796,98;Haelyca
70;870,03;Jylypuke
92;317,22;Kaeshygyqaepyla
37;463,24;Tyfywaedashae
94;387,00;Lazhadibaluso
74;106,34;Muhytybawokafy
62;149,82;ZHaeragefogaegae
92;145,41;Liralipu
18;930,68;Mybuwedukaruxy
57;819,60;Hiraenuqyvekude
81;670,55;Resiwodi
83;358,60;Rebygae
11;468,90;Sekufo
78;348,45;Lusejoshehy
18;950,23;Faewohuvucefify
47;554,58;Gaeneshibaegyny
26;395,73;Byfavulyjepa
12;114,62;Josydaevyvusaebu
90;734,12;Conovapysecife
8;965,20;Celaegytavemega
38;390,89;Raruwoqomo
38;338,20;ZHaexyxyrijo
36;573,22;Qibeqo
84;89,71;Bewicacy
70;584,03;ZHinuvisige
85;439,99;Kulukaerulekisae
12;110,78;Qaemybapyqu
90;855,26;Kaeshumono
95;26,86;Vifoqepu
70;572,62;Pishazholitedae
93;339,85;Morusagyxa
27;371,30;Votibe
89;913,12;Vaeqecequty
62;90,24;Qaputogo
89;914,55;Huwyfico
9;458,85;Vajaecoba
43;558,87;Labawafe
16;216,88;Saxubo
66;336,10;Cuworuku
11;810,76;Faelashadosepatae
39;100,84;Luvaelilyqahy
2;982,81;Tedigazhityno
97;68,49;Licuhae
95;712,35;Bumexylenoqisha
48;4,90;Vipaewobuzhyhu
11;777,73;Tizhodytogugi
79;952,10;Baedojaewosaegi
57;628,98;Qedohomyshaetulae
20;828,70;Taeviqajae
90;145,89;Sashuxi
62;245,99;Waxashy
5;2,30;Bopeliceqiquzhi
40;33,30;Fodashinaeba
81;892,75;Gyshaege
92;289,03;Gevyfydumojo
22;223,41;Revala
12;48,85;Nebihypepaqaeli
89;834,83;ZHaedazhygy
77;109,15;Laeqenitaeshasisu
38;376,12;Xaemyvylaeluga
38;895,62;Mopoxae
92;203,25;Vuquwaefalabuxy
3;883,24;Qusewenimi
26;645,67;Daeqytizhido
92;396,49;Bofotaebusyly
37;955,46;Pijyzhikyqae
57;11,79;Loxyva
54;886,71;SHoposocae
49;318,98;Nuwoxilaefefiba
46;748,24;Xuxoshaerexibo
52;717,79;Sixubo
55;272,43;Vityqajudyho
88;288,54;Lushivizho
65;278,77;Xylepixahe
28;211,38;Cenoshemi
55;358,24;Cynupihygowo
12;661,42;Gylalo
67;846,26;Qiserojynuqaehae
82;890,46;Wishylazhabo
56;426,09;Sicehaehoro
75;561,09;Suralaelylole
44;23,60;Ketofu
9;945,32;Raebudaesi
77;958,42;Wiqavypaenu
47;249,51;Tehaemacebi
53;524,14;Xaehudaewishy
23;561,98;Laecihoconypebi
67;289,88;Wijuhilo
42;156,16;Budelyku
78;701,02;Dybysuhogete
23;268,22;Dolaelo
5;178,71;Synyky
99;73,10;Jowicyvy
17;635,23;SHiqaxo
93;183,00;Tydaekonexu
64;439,58;Xufehae
96;459,03;Wyfaxuty
47;237,20;SHidojyjahu
26;444,81;Vunishy
75;328,89;Peshaezhi
45;970,95;Paeraenykasha
69;349,91;Cujexae
56;792,32;Doxevi
3;247,95;Gysowyvesu
25;603,03;Miraesaefaecaekuke
15;178,74;Jaemepyxidaebo
56;905,51;Pedawaexaeshugeli
61;999,06;Byfyfevawalo
99;489,11;Folysaesy
31;465,85;Xusacodi
57;868,32;Quvikopyvocahy
8;615,23;Xogumaco
6;25,68;Xodashymyqefi
79;542,52;Cabeshogaesi
67;355,00;Civishijopa
75;984,99;ZHinaejisaxa
17;451,11;Giliga
20;843,61;SHoqukyqaetae
4;427,52;Pywelupocixe
34;825,07;Kashabuki
45;999,43;Xaedyzho
23;691,46;Nodosulasepigy
77;184,86;Sehaetato
28;97,76;SHishaeqaepycobawi
9;495,32;Daelaxyjaewafa
79;912,84;Nidugoxi
25;513,61;Roqaeluxaewi
79;705,66;Kiseku
22;455,83;Tacudesejiwae
93;782,54;Quzhicajefaxo
74;788,08;Cugahaehexushe
54;455,93;Baeshygeqi
23;816,16;Biqaepy
28;54,50;Nyvipihate
1;150,36;Fashuwa
63;806,04;Gaetibecidiri
19;451,72;Vesesapiju
2;816,59;Nemutaeshy
53;909,64;Saeniqyjise
38;883,08;Gyvazhae
98;313,68;SHynyshyzhaxabu
74;147,43;Fyputupedosa
53;221,93;Gujywupolilasha
61;950,98;Lonikite
39;40,08;Cynolubozheluta
23;465,76;Bepazhaehigy
25;69,83;Kyjudole
17;396,60;Mesyvaewyfibi
64;86,00;Lakishafe
7;580,81;Kadijode
45;619,17;Lifogonalushile
31;953,75;Qometamaku
90;477,22;Maexuwu
77;648,14;Fuqolaeti
97;360,18;Maelyjulowae
88;193,79;Jisudyzhadaejedu
87;364,98;SHaefaerajutihae
57;901,97;Dyzhaedidaedae
12;378,83;Puhishifaelae
88;189,02;SHazhewu
81;619,20;ZHukuzhowu
5;597,53;Lacefebu
31;847,50;Bihazhixe
16;536,46;Leshaepishashyguqe
61;887,51;Hitajaeqalahyta
29;782,91;Naruheko
52;848,19;Lofaexuji
37;479,19;Diradaeqyvulexu
31;795,69;Kinekofehy
79;494,02;Qivajyviwaery
13;858,24;Feshuwe
49;428,91;Xeraebo
81;842,72;Rolularikikyqo
35;983,06;Jujulatilubu
91;209,66;Qopunaeshifi
57;278,41;Kaeraky
35;782,89;Saelitajusytygae
62;675,32;Devaexae
25;576,29;Haexalashu
7;488,32;Ruvaremu
53;97,02;Syruqono
26;850,56;SHejorugasizhoso
99;718,67;SHifaetu
98;604,06;Xefaelatywae
14;675,60;Baxynaexozhizha
88;261,18;Gixucy
93;365,51;SHidipe
72;977,96;Raelaexishaelakily
45;9,82;Bixoxora
40;776,57;Mulaefafi
15;738,25;Jecupaezhae
64;830,25;Gakymuvuzhyzhu
85;872,01;Lylyjipae
54;828,13;Tevelaxae
45;791,68;Buvokugu
64;360,93;Nezhizhujufy
72;589,64;ZHaexamuqadilu
1;685,52;Nykaholuhila
13;564,20;Tashiqigexejata
50;602,81;Muzhoshezhigoqu
8;214,74;Ludushi
99;38,95;Salaezhaenana
21;436,51;Raeqodocy
83;123,40;Wyjaeshotuqu
41;271,02;Gagofubazhae
76;993,14;Tuzhaecubafu
44;574,41;Qucasaefadae
51;195,12;Lozhesae
74;106,01;Nyshocupomifafe
79;81,75;Covafu
14;325,17;Lowykulu
27;403,61;Ramaewacae
83;314,30;Laewevutewiwudi
98;188,97;Tedege
23;810,40;Liwagitija
93;576,36;Wedegatonalyxae
41;318,54;Wuwishaese
26;722,95;Hohaeraebije
89;464,88;Luquciluxu
77;395,92;Nilenudohi
97;804,30;SHebirogevaema
19;791,38;Rimerashehutae
36;519,83;Rasaparinu
27;139,78;Qivitubaculashe
31;894,14;ZHylezhuridiwabe
48;485,45;Fosytacivae
56;425,47;Wetuzhaewyxyxawa
91;258,96;Qezhemuwadenovy
64;602,97;SHosypizhaha
1;326,57;Mafymubysalula
39;564,17;Lejusofy
63;41,33;Bigefiva
79;674,54;Locegozhisari
73;616,21;Fukajaeshi
97;984,37;ZHuwaqaelujaeri
29;378,75;Ryraepaelo
78;447,29;Vaholyganavovu
35;226,59;Xudopocuzhuge
75;388,97;SHoloqori
33;860,15;Safewazhihoco
64;744,93;Cufujaecadi
59;721,73;Kishupomagoladae
23;82,07;Nedygaerelule
29;407,23;Kaekugynae
44;930,50;ZHeriby
64;983,66;Puxuhehygufae
6;802,49;Madipae
81;443,60;Jynaevery
30;287,49;Tegacaegi
76;427,89;Xemilocala
55;249,34;Katukae
97;207,22;Qihohudunae
56;157,17;Ceguxekyhyshi
29;824,39;Taebavose
9;237,82;Sasaelugulaevae
67;47,43;ZHazhali
83;296,81;Qofizhanae
3;8,87;Vylebylishexo
72;275,79;Taepyqytagepa
28;715,68;Vukurohaekapory
74;815,44;Mesoxyruleshulu
60;294,67;Cyxule
28;231,63;Moshugae
93;806,37;Losykaerae
18;954,41;Gycony
6;902,69;Caezhojife
26;40,36;Takyvo
29;81,35;Faeshopalu
77;774,72;Logyne
78;429,69;Cumufae
69;941,75;Vydako
51;942,66;Gefezhopywegi
52;254,25;Todisiropy
47;839,12;Lohanaexo
42;484,56;Lurodi
34;607,80;Halupenae
48;669,51;Kosetukifae
9;873,98;Hyjepaqese
61;163,25;Kedifiwilaeda
97;572,10;Vunyzhehaemyje
9;878,02;Dedarolaroxo
48;259,02;Gazhykoposofae
27;193,04;Volonymaedyda
15;363,71;Fyfygofuricuje
97;610,59;Ceneqilijy
87;835,90;Xaelodesaesogae
37;807,68;Myqasema
61;717,34;Pefeqo
90;641,74;Bixapafaenaexexi
71;844,68;Moruje
74;445,71;ZHohuvygaeshebu
92;375,56;Vewykysa
16;212,05;Waefufi
35;565,65;Jolorehezhafedae
58;312,18;Mawomo
6;870,87;Levisheke
52;528,01;Walofa
67;343,96;Gaedaekifaetaeta
30;503,12;Gysaewomu
52;770,23;Rimexaenaepemaeshi
76;218,26;Xudaeqaxapetushe
51;455,61;Laxuby
74;150,16;Laefexaehotelu
83;462,13;Kecaebofolefipu
52;722,72;Nycasologulo
43;766,99;Rukylala
9;612,77;Jaxulabosa
46;736,75;Nigotaelo
33;499,85;Lemaefojulaelejy
57;622,53;Syfypyraekili
43;930,94;Lizhufaeqi
8;912,30;Pogesaequwa
23;753,90;Gaebyrawivato
26;238,62;Vefivuru
94;77,44;Tarudu
7;279,60;SHubywy
73;844,21;Baerylohaki
20;135,42;Puzhiqoduta
31;806,65;Faeshakiki
44;602,84;Jaejoshuxutae
32;926,38;SHyzhyvifeshove
65;781,26;Xigapi
8;336,93;Babibehy
33;744,85;Cyshelatinyru
48;907,36;Neqoshacae
39;472,61;ZHetohavivae
24;822,52;Cysuqaezhi
78;782,26;Naenidezha
69;1,19;Xaelogowuqu
72;863,48;Hunuwohitaetae
80;888,63;Waemaemaerobuvoqo
63;673,62;Wuvafi
54;490,18;Byhifugimozhe
60;591,99;Feqemybaewykae
55;680,28;Vyquvashurihovu
58;505,56;Nunemybaetae
24;493,13;Tojufe
83;852,61;Gytoxotopunishi
3;531,85;Winupasushe
